id,food_profile
AUS_DATA_221,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Buckwheat groats, uncooked
- 详细描述：Hulled, crushed, roasted kernels, used in a similar manner to rice. Uncooked.
- 分类归属：Grains (other than rice) and grain fractions (编号: 12101)
- 采样详情：The majority of nutrient data were based on representative samples of Australian buckwheat groats analysed in 2012 (Grains & Legumes Nutrition Council, 2014). Vitamins (beta-carotene, C, folate), K, tryptophan and polyunsaturated fatty acids were borrowed from USDA SR28, 20011 - Buckwheat flour, whole groat. Iodine was borrowed from DK 2015, 1240 - Buckwheat groats, raw. Vitamins (B12, D, retinol, folic acid), caffeine, cholesterol, alcohol and trans fat were imputed zero.
- 公共食物键码：F001919

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.82
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.477 mg/kg
  - 镉 (Cadmium, Cd): 0.034 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.9 mg/kg
  - 水分 (Moisture): 41.1 g/100g"
AUS_DATA_222,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Bulgur, uncooked
- 详细描述：A quick-cooking form of whole wheat that has been cleaned, parboiled, dried, ground into particles and sifted into distinct sizes (fine, medium and course grinds). As purchased, not cooked.
- 分类归属：Grains (other than rice) and grain fractions (编号: 12101)
- 采样详情：The majority of nutrient data were derived from a composite of 8 samples of bulgur (2x sf Health Foods, 2x Lotus, 2x D&D Nuts, 1x Coles and 1x Chef's Choice) purchased in 5 states across Australia in 2017. Vitamins (C, cryptoxanthin, carotenes, retinol), P and cholesterol were derived from 6 samples of bulgur (3x Unbranded, 2x Lowan and 1x Sungrain) purchased in Adelaide in 1986. Vitamins (B12, D, folic acid), alcohol and caffeine were imputed zero.
- 公共食物键码：F001929

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：5.83
- 脂肪换算系数 (Fat Factor)：0.72
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.295 mg/kg
  - 镉 (Cadmium, Cd): 0.118 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.03 mg/kg
  - 水分 (Moisture): 20.1 g/100g"
AUS_DATA_223,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Bulgur, soaked in water, no added fat or salt
- 详细描述：A quick-cooking form of whole wheat that have been cleaned, parboiled, dried, ground into particles and sifted into distinct sizes (fine, medium and course grinds). Prepared by soaking in unsalted water.
- 分类归属：Grains (other than rice) and grain fractions (编号: 12101)
- 采样详情：Proximates, minerals (Na, K, Mg, Ca, Zn, Fe), vitamins (B1, B2, B3, C, carotenes, retinol), fatty acids and cholesterol were imputed from boiled bulgur, with dry matter adjustments to reflect analysed moisture content of soaked bulgur. Fibre and remaining vitamins and minerals were imputed from dry bulgur, and adjusted for changed dry matter content. Folate was borrowed from the USDA SR28, 20012 - Bulgur, dry. Alcohol, caffeine, vitamins (B12, folic acid, D), trans fat, I and Se were imputed zero. Note low sum of proximates - data should be used with caution.
- 公共食物键码：F001928

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：5.83
- 脂肪换算系数 (Fat Factor)：0.72
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.06 mg/kg
  - 镉 (Cadmium, Cd): 0.051 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.64 mg/kg
  - 水分 (Moisture): 29.9 g/100g"
AUS_DATA_224,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Cornmeal (polenta), uncooked
- 详细描述：A type of flour ground from dried kernels of yellow or white corn. Uncooked.
- 分类归属：Grains (other than rice) and grain fractions (编号: 12101)
- 采样详情：The majority of nutrient data were derived from a composite of 8 samples of polenta flour (3x Woolworths brand, 2x Coles brand, 1x Sostanza, 1x Sf Health Food, 1x Galaxy Real Foods) purchased in the ACT in 2018.  Biotin and minerals (Cl, F, S) were derived from 4 samples of polenta four in 1993. Vitamins (D, B12, retinol), cholesterol, caffeine and alcohol were imputed zero. Note low sum of proximates - data should be used with caution.
- 公共食物键码：F003230

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.82
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.378 mg/kg
  - 镉 (Cadmium, Cd): 0.14 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.06 mg/kg
  - 水分 (Moisture): 80.1 g/100g"
AUS_DATA_225,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Cornmeal (polenta), boiled, no added fat or salt
- 详细描述：A type of flour ground from dried kernels of yellow or white corn. Cooked in unsalted water without the addition of fat or salt.
- 分类归属：Grains (other than rice) and grain fractions (编号: 12101)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F003227

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.076 mg/kg
  - 镉 (Cadmium, Cd): 0.057 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.25 mg/kg
  - 水分 (Moisture): 83.4 g/100g"
AUS_DATA_226,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Couscous, uncooked
- 详细描述：Cream coloured pellets made from approximately 2 parts semolina, 1 part wheat flour and salt and water, then steamed and dried. No further cooking.
- 分类归属：Cereal flours and starches (编号: 12103)
- 采样详情：The majority of nutrient data were derived from a composite of 5 samples of uncooked couscous purchased in NSW, ACT, VIC, TAS and WA in 2011. Cholesterol, alcohol, vitamins (retinol, C, D, folic acid) and caffeine were imputed zero.
- 公共食物键码：F003239

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：5.7
- 脂肪换算系数 (Fat Factor)：0.67
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.442 mg/kg
  - 镉 (Cadmium, Cd): 0.132 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.84 mg/kg
  - 水分 (Moisture): 41.0 g/100g"
AUS_DATA_227,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Couscous, boiled, no added fat or salt
- 详细描述：Cream coloured pellets, made from approximately 2 parts semolina, 1 part wheat flour and salt and water, then steamed and dried. Subsequently cooked by soaking in boiling water, without the addition of fat or salt.
- 分类归属：Cereal flours and starches (编号: 12103)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F003235

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.188 mg/kg
  - 镉 (Cadmium, Cd): 0.103 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.12 mg/kg
  - 水分 (Moisture): 68.0 g/100g"
AUS_DATA_228,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Millet, uncooked
- 详细描述：Uncooked hulled cereal grain.
- 分类归属：Grains (other than rice) and grain fractions (编号: 12101)
- 采样详情：The majority of nutrient data were based on representative samples of Australian millet analysed in 2012 (Grains and Legumes Nutrition Council, 2014). Tryptophan, K, folate, vitamin C and polyunsaturated fatty acids were borrowed from USDA SR28, 20031 - Millet, raw. Vitamins (B12, D, retinol, folic acid), caffeine, alcohol, cholesterol, I, and trans fat and were imputed zero.
- 公共食物键码：F005692

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.82
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.435 mg/kg
  - 镉 (Cadmium, Cd): 0.179 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.53 mg/kg
  - 水分 (Moisture): 44.8 g/100g"
AUS_DATA_229,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Millet, boiled, no added fat or salt
- 详细描述：Hulled cereal grain, cooked in water by the absorption method, without the addition of fat or salt.
- 分类归属：Grains (other than rice) and grain fractions (编号: 12101)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients. 
- 公共食物键码：F005690

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.075 mg/kg
  - 镉 (Cadmium, Cd): 0.025 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.77 mg/kg
  - 水分 (Moisture): 44.4 g/100g"
AUS_DATA_230,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Maize, grits, uncooked
- 详细描述：Small, yellow, broken grains of corn.
- 分类归属：Grains (other than rice) and grain fractions (编号: 12101)
- 采样详情：The majority of nutrient data were based on representative samples of Australian maize grits analysed in 2012 (Grains & Legumes Nutrition Council, 2014). Individual fatty acids, Vitamins (B12, beta-carotene, folate, C) and tryptophan were borrowed from USDA SR28, 08160 - Cereals, corn grits, yellow, regular and quick, unenriched, dry. Fatty acids were adjusted based on total values determined by the Grains & Legumes Nutrition Council in 2014. K and I were borrowed form NZ 2016, E21 - Maize, wholegrain, dry. Alcohol, caffeine, cholesterol, vitamins (folic acid, retinol, D) and trans fat were imputed zero.
- 公共食物键码：F005279

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.82
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.317 mg/kg
  - 镉 (Cadmium, Cd): 0.118 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.31 mg/kg
  - 水分 (Moisture): 13.9 g/100g"
AUS_DATA_231,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Oats, hulled, uncooked
- 详细描述：A tan coloured, oval-shaped, cylindrical grain that have had their outer husk removed. Uncooked. 
- 分类归属：Grains (other than rice) and grain fractions (编号: 12101)
- 采样详情：The majority of nutrient data were based on representative samples of Australian hulled oats analysed in 2012 (Grains & Legumes Nutrition Council, 2014). Tryptophan, individual fatty acids and the remaining proximates, vitamins and minerals were derived from a composite of 10 samples of unflavoured rolled & quick oats (1x Carmen's, 1x Coles Organic, 1x Coles, 1x Homebrand, 1x Lowan, 1x Organic Road, 1x Quaker and 3x Uncle Toby's) purchased in the ACT in 2013. Individual fatty acids and individual sugars were also derived from the 2013 analyses and were adjusted based on total fatty acids and total sugars determined by the Grains & Legumes Nutrition Council in 2014. Caffeine, alcohol, retinol, vitamin D and cholesterol were imputed zero. Note low sum of proximates - data should be used with caution.
- 公共食物键码：F006136

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：5.83
- 脂肪换算系数 (Fat Factor)：0.94
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.118 mg/kg
  - 镉 (Cadmium, Cd): 0.146 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.15 mg/kg
  - 水分 (Moisture): 12.0 g/100g"
AUS_DATA_232,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Oats, rolled, uncooked
- 详细描述：Crushed grain produced by steaming and flattening with hot rollers. No further cooking. Includes traditional and quick cooking styles.
- 分类归属：Grains (other than rice) and grain fractions (编号: 12101)
- 采样详情：The majority of nutrient data were based on representative samples of Australian rolled oats analysed in 2012 (Grains & Legumes Nutrition Council, 2014) and a composite of 8 samples of unflavoured rolled & quick oats (1x Carmen's, 1x Coles Organic, 1x Coles, 1x Homebrand, 1x Lowan, 1x Organic Road, 1x Quaker and 3x Uncle Toby's) purchased in the ACT in 2013. Starch, individual fatty acids and individual sugars were derived from the 2013 analyses. Individual fatty acids and sugars were adjusted based on totals determined by the Grains & Legumes Nutrition Council in 2014. Caffeine, cholesterol, alcohol, vitamin D and retinol were imputed zero. Note low sum of proximates - data should be used with caution.
- 公共食物键码：F006143

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：5.83
- 脂肪换算系数 (Fat Factor)：0.94
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.395 mg/kg
  - 镉 (Cadmium, Cd): 0.121 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.72 mg/kg
  - 水分 (Moisture): 19.4 g/100g"
